Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:34,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_09_Kiểm tra chức năng search khi chọn dịch vụ là thu hộ Va và active,Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:53,18.971s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:34:34,12-10-2024 21:34:41,7.328s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:34:41,12-10-2024 21:34:41,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:41,12-10-2024 21:34:42,0.911s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:42,12-10-2024 21:34:46,3.602s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:46,12-10-2024 21:34:49,2.993s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:34:49,12-10-2024 21:34:49,0.000s,PASSED
"dropdown = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:34:49,12-10-2024 21:34:50,1.368s,PASSED
"dropdownStt = driver.findElement(By.name(""is_active""))",Chrome 129.0.0.0,,,12-10-2024 21:34:50,12-10-2024 21:34:50,0.229s,PASSED
"xpath(""//option[@value='DEPOSIT_TRANSFER_VA']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:34:50,12-10-2024 21:34:50,0.265s,PASSED
"xpath(""//option[@value=""1""]"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:34:50,12-10-2024 21:34:51,0.258s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:51,0.464s,PASSED
"xpath = ""//label[contains(@for, 'bank_va_TECHCOMBANK')]""",Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:51,0.001s,PASSED
"xpathSttActive = ""//td//span[contains(text(),'Đang hoạt động')]""",Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:51,0.000s,PASSED
elements = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:51,0.001s,PASSED
SttActives = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:51,0.000s,PASSED
elements = driver.findElements(By.xpath(xpath)),Chrome 129.0.0.0,,,12-10-2024 21:34:51,12-10-2024 21:34:52,1.254s,PASSED
SttActives = driver.findElements(By.xpath(xpathSttActive)),Chrome 129.0.0.0,,,12-10-2024 21:34:52,12-10-2024 21:34:53,0.238s,PASSED
