Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"println(""so du kha dung la: "" + availableBalances)",Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.001s,PASSED
amountTransaction = String.valueOf(availableBalances + 1000),Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.004s,PASSED
"println(""so du kha dung la: "" + amountTransaction)",Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.000s,PASSED
xpath(xpathFieldAmount)).sendKeys(amountTransaction),Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:30,0.302s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,13-10-2024 23:44:30,13-10-2024 23:44:31,0.281s,PASSED
"Assert.assertEquals(xpath(""//p[contains(text(),'Số tiền rút không được lớn hơn "" + value + ""VNĐ')]""))).getText(), ""Số tiền rút không được lớn hơn "" + value + ""VNĐ"")",Chrome 129.0.0.0,,,13-10-2024 23:44:31,13-10-2024 23:45:01,30.211s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,13-10-2024 23:45:01,13-10-2024 23:45:01,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_05_Kiểm tra khi nhập số tiền bé hơn số tiền khả dụng,Chrome 129.0.0.0,,,13-10-2024 23:45:01,13-10-2024 23:45:34,33.046s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,13-10-2024 23:45:01,13-10-2024 23:45:04,3.138s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,13-10-2024 23:45:04,13-10-2024 23:45:04,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:04,13-10-2024 23:45:05,1.034s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 30, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:45:05,13-10-2024 23:45:16,10.848s,PASSED
