Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:20,07-10-2024 09:34:21,0.878s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:34:21,07-10-2024 09:34:29,7.875s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:29,07-10-2024 09:34:29,0.004s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:34:29,07-10-2024 09:34:29,0.002s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_06_KIểm tra khi nhập số tiền đúng và nhấn xác nhận,Chrome 129.0.0.0,,,07-10-2024 09:34:29,07-10-2024 09:35:00,31.238s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:34:29,07-10-2024 09:34:36,6.638s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:34:36,07-10-2024 09:34:36,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:36,07-10-2024 09:34:38,1.381s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:38,07-10-2024 09:34:41,3.453s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:34:41,07-10-2024 09:34:42,1.162s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:34:42,07-10-2024 09:34:42,0.019s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,07-10-2024 09:34:42,07-10-2024 09:34:45,2.824s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,07-10-2024 09:34:45,07-10-2024 09:34:45,0.021s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:45,07-10-2024 09:34:46,0.500s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,07-10-2024 09:34:46,07-10-2024 09:34:46,0.527s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,07-10-2024 09:34:46,07-10-2024 09:34:47,0.470s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:47,07-10-2024 09:34:47,0.342s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:47,07-10-2024 09:34:47,0.597s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,07-10-2024 09:34:47,07-10-2024 09:34:48,0.704s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,07-10-2024 09:34:48,07-10-2024 09:34:49,0.607s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:34:49,07-10-2024 09:35:00,11.676s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,07-10-2024 09:35:00,07-10-2024 09:35:00,0.004s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:00,07-10-2024 09:35:00,0.005s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_07_Nhập số tiền đúng và chọn kì đối soát đã có trước đó và nhấn Huỷ,Chrome 129.0.0.0,,,07-10-2024 09:35:00,07-10-2024 09:35:23,22.473s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:35:01,07-10-2024 09:35:08,7.800s,PASSED
